Time,Magnet_145_31_x,Magnet_145_31_y,Magnet_145_31_z,Magnet_149_x,Magnet_149_y,Magnet_149_z,Magnet_154_x,Magnet_154_y,Magnet_154_z,Magnet_157_x,Magnet_157_y,Magnet_157_z,Magnet_158_x,Magnet_158_y,Magnet_158_z,Magnet_159_x,Magnet_159_y,Magnet_159_z,Magnet_161_x,Magnet_161_y,Magnet_161_z,Magnet_165_10_x,Magnet_165_10_y,Magnet_165_10_z,Magnet_165_3_x,Magnet_165_3_y,Magnet_165_3_z,Magnet_165_7_x,Magnet_165_7_y,Magnet_165_7_z,Magnet_169_x,Magnet_169_y,Magnet_169_z,Magnet_181_1_x,Magnet_181_1_y,Magnet_181_1_z,Magnet_187_x,Magnet_187_y,Magnet_187_z,Maj3_Out_x,Maj3_Out_y,Maj3_Out_z,Magnet_145_18_x,Magnet_145_18_y,Magnet_145_18_z,Magnet_148_x,Magnet_148_y,Magnet_148_z,Magnet_155_x,Magnet_155_y,Magnet_155_z,Magnet_165_5_x,Magnet_165_5_y,Magnet_165_5_z,Magnet_166_0_x,Magnet_166_0_y,Magnet_166_0_z,Magnet_166_1_x,Magnet_166_1_y,Magnet_166_1_z,Magnet_167_0_x,Magnet_167_0_y,Magnet_167_0_z,Magnet_167_1_x,Magnet_167_1_y,Magnet_167_1_z,Magnet_171_x,Magnet_171_y,Magnet_171_z,Magnet_181_0_x,Magnet_181_0_y,Magnet_181_0_z,Magnet_186_x,Magnet_186_y,Magnet_186_z,Magnet_188_x,Magnet_188_y,Magnet_188_z,Sum_x,Sum_y,Sum_z,Magnet_145_15_x,Magnet_145_15_y,Magnet_145_15_z,Magnet_145_19_x,Magnet_145_19_y,Magnet_145_19_z,Magnet_145_37_x,Magnet_145_37_y,Magnet_145_37_z,Magnet_145_4_x,Magnet_145_4_y,Magnet_145_4_z,Magnet_145_6_x,Magnet_145_6_y,Magnet_145_6_z,Magnet_165_0_x,Magnet_165_0_y,Magnet_165_0_z,Magnet_165_12_x,Magnet_165_12_y,Magnet_165_12_z,Magnet_165_1_x,Magnet_165_1_y,Magnet_165_1_z,Magnet_165_9_x,Magnet_165_9_y,Magnet_165_9_z,Magnet_170_x,Magnet_170_y,Magnet_170_z,Maj1_Out_x,Maj1_Out_y,Maj1_Out_z,Magnet_145_33_x,Magnet_145_33_y,Magnet_145_33_z,Magnet_145_35_x,Magnet_145_35_y,Magnet_145_35_z,Magnet_145_8_x,Magnet_145_8_y,Magnet_145_8_z,Magnet_145_9_x,Magnet_145_9_y,Magnet_145_9_z,Magnet_147_x,Magnet_147_y,Magnet_147_z,Magnet_165_11_x,Magnet_165_11_y,Magnet_165_11_z,Magnet_165_2_x,Magnet_165_2_y,Magnet_165_2_z,Magnet_165_8_x,Magnet_165_8_y,Magnet_165_8_z,Magnet_168_x,Magnet_168_y,Magnet_168_z,Maj2_Out_x,Maj2_Out_y,Maj2_Out_z,Input_A_1_x,Input_A_1_y,Input_A_1_z,InputA_x,InputA_y,InputA_z,Input_B_1_x,Input_B_1_y,Input_B_1_z,Input_Cin_x,Input_Cin_y,Input_Cin_z,Magnet_189_x,Magnet_189_y,Magnet_189_z,
1,0.723061,0.6907,-0.010747,0.813479,-0.581442,0.013287,0.840354,0.538572,0.0611995,0.898752,-0.437822,-0.0235857,0.494768,-0.86764,0.0490548,0.842099,0.53932,0.00185198,0.943244,0.329018,0.0451333,0.375042,0.92666,0.0253947,0.340057,0.939874,0.0316078,0.625901,0.779656,0.0196202,0.729665,0.683385,0.0239686,0.506936,-0.860763,0.0458599,0.753104,-0.65769,0.0166921,0.554993,0.831853,0.00193905,0.364539,0.93098,-0.0196925,0.748657,0.661999,0.035652,0.124472,0.992158,0.0113528,0.161772,0.986671,-0.0176359,0.517583,-0.855554,-0.0116406,0.425246,0.904882,0.0188251,0.535643,-0.844065,0.0253068,0.264256,0.964421,0.0077699,0.150615,0.988514,0.0124331,0.18174,0.982306,-0.04523,0.113083,0.99339,-0.0196883,0.265334,0.964156,0.000441296,0.0720483,0.997223,-0.0188414,0.997183,0.0748122,-0.00538938,0.998861,-0.0477099,0.00103087,0.999691,-0.0230033,-0.00939463,0.985887,0.167363,-0.00416769,0.996865,0.0788323,0.00679193,0.999876,0.0157149,-0.00134022,0.99971,0.0240836,0.000334993,0.999996,-0.0026608,0.000285385,0.99991,0.0133892,-0.000182409,0.998444,-0.0556844,-0.003004,0.999645,-0.025932,-0.00606326,0.999018,0.044226,-0.00251673,0.999841,-0.0178003,-0.000967269,0.999974,-0.00720884,0.000556145,0.999604,-0.0281332,-9.94989e-05,0.998891,-0.0455522,-0.011894,0.998818,0.048443,-0.00392757,0.99966,0.0260602,0.00108933,0.99924,-0.0389405,0.00155291,0.999356,-0.0358894,-0.00021844,0.999852,-0.0165735,0.00459968,0.997865,-0.0645944,-0.00963953,0.998524,-0.0542801,-0.001851,-0.967675,0.239636,-0.0786073,-0.987358,-0.158297,0.008172,-0.955672,0.289355,-0.0544558,
1.1,0.647702,0.761632,0.0199734,0.671356,-0.740773,0.0231569,0.651989,0.756346,-0.0534014,0.89103,-0.453792,0.0118173,0.590632,-0.805379,-0.0501781,0.811585,0.583451,-0.0302299,0.690705,-0.70004,0.181305,0.350178,0.936295,0.0269852,0.317374,0.947918,0.0269267,0.813925,0.580946,-0.00526646,0.795319,0.606178,-0.00405204,0.935601,-0.352215,-0.0244148,0.603231,-0.797353,-0.0184823,0.621843,0.78298,0.0159368,0.418092,0.908353,0.00971185,0.350356,0.935876,0.0372528,0.142426,0.989718,-0.0131396,0.197841,0.980208,0.00718825,0.367128,-0.930168,-0.00212496,0.286481,0.957867,-0.0205085,0.282141,-0.958481,-0.0413648,0.0656806,0.997696,0.017022,0.122521,0.992354,0.0149083,0.434295,0.900529,0.0208752,0.254625,0.966537,0.031166,0.12578,0.991924,0.0163298,0.0972922,0.995222,0.0082195,0.995832,0.0911339,0.00374024,0.998957,-0.0456477,-0.000800449,0.997343,-0.0727863,-0.00311037,0.982425,0.186646,0.00206534,0.999525,0.0279483,-0.0130183,0.999629,0.0272255,-0.000942865,0.999761,0.0218661,0.000114001,0.999995,-0.00309606,-0.000229883,0.998976,0.0447296,0.00680853,0.998153,-0.0607106,-0.00201423,0.999944,-0.00990919,0.00373074,0.999492,0.0313587,-0.00562331,0.999995,-0.00313458,-0.000487413,0.999992,-0.00408815,-0.00047584,0.999711,-0.0240099,0.000703187,0.999179,-0.0404934,-0.0012358,0.999669,0.0257209,0.000394648,0.999704,0.0243092,0.00038569,0.999624,-0.0274087,-0.000754672,0.999332,-0.0365448,0.000632601,0.999746,-0.0225396,-0.000130758,0.996435,-0.0843415,0.00208167,0.998602,-0.0528233,-0.00174782,-0.972885,0.229386,0.0296147,-0.998227,-0.0395047,-0.044532,-0.97885,0.198036,0.0513202,
1.2,0.776018,0.630693,0.00473861,0.844957,-0.533447,-0.038501,0.87358,0.48509,0.0393198,0.904245,-0.426249,-0.0255493,0.564492,-0.82507,0.0246612,0.756786,0.646925,0.0936093,0.870703,-0.489518,-0.0474198,0.364793,0.931048,0.00875693,0.339192,0.940704,0.00494609,0.770831,0.636895,0.0135517,0.827139,0.561776,0.0157409,0.732204,-0.679557,0.0455983,0.830342,-0.557254,-0.000934549,0.629839,0.776719,-0.00341351,0.413207,0.910567,-0.0113364,0.541357,0.839975,-0.0370757,0.177535,0.984089,-0.0070391,0.159865,0.987126,0.00513329,0.363319,-0.931625,-0.00865512,0.352078,0.93444,0.053497,0.370307,-0.928608,0.0236652,0.207393,0.977469,-0.0392733,0.105646,0.994374,0.00774597,0.221754,0.975094,0.00415121,0.0936392,0.995338,-0.0230978,0.217271,0.976101,-0.0045097,0.0491786,0.998765,0.00700635,0.994403,0.10558,-0.00392701,0.998849,-0.0479668,0.000391652,0.998721,-0.0496534,0.00957326,0.978314,0.207117,-0.00205793,0.999578,0.0290448,-0.000922036,0.999631,0.0271592,-0.00085576,0.999709,0.0241263,-0.000421734,0.999995,-0.00314934,3.41386e-05,0.998901,0.0468417,-0.00131217,0.997861,-0.0653724,0.000356785,0.99999,0.00417304,0.00185866,0.999653,0.0262333,-0.00236079,0.999851,-0.017245,-0.000661764,0.999985,-0.00516021,-0.00161551,0.999301,-0.0367298,-0.00698223,0.999827,-0.0184534,0.00228868,0.999349,0.0360282,-0.00169477,0.999701,0.0244601,-0.000331031,0.999647,-0.0265212,-0.00180755,0.999434,-0.0335959,-0.00150622,0.999854,-0.0170483,-0.000680798,0.997906,-0.0646393,-0.00222231,0.998638,-0.0521776,0.00041372,-0.997338,0.0524945,0.0506031,-0.994427,0.0934597,-0.0487821,-0.998893,0.00791303,0.0463731,
1.3,0.751022,0.660277,-0.000568641,0.774319,-0.632713,0.0102062,0.8367,0.546478,-0.0359982,0.960479,-0.278347,-0.00164402,0.674216,-0.737957,-0.0291883,0.984347,0.175816,-0.0122193,0.773076,-0.6342,0.0120182,0.418572,0.90815,-0.00777609,0.39587,0.91827,-0.00819942,0.885867,0.463737,0.0136924,0.915187,0.402657,0.0173442,0.922013,-0.385452,-0.036305,0.731464,-0.681768,-0.0123707,0.732462,0.680764,0.00774543,0.442853,0.896511,0.0121773,0.59767,0.801732,-0.00402652,0.196533,0.980497,0.000675613,0.194914,0.98082,-0.000526908,0.443328,-0.895353,0.0424582,0.272806,0.962063,0.00328187,0.367181,-0.929814,-0.0249891,0.219933,0.975502,0.00505535,0.11254,0.993646,-0.00122584,0.333625,0.942486,0.0203312,0.262058,0.965045,-0.00373101,0.183279,0.982981,0.0125191,0.0696376,0.997562,-0.00458445,0.994866,0.101201,0.000675014,0.99884,-0.0481392,-0.00137597,0.999519,-0.0310063,0.00102337,0.972911,0.231172,-0.0019337,0.999117,0.0419491,-0.00214695,0.999783,0.0207757,-0.0013074,0.999737,0.0229036,-0.000966948,0.999995,-0.00298457,0.000316508,0.99902,0.0442426,-0.000846907,0.998238,-0.0593084,0.00177108,0.999961,0.00881657,-0.000804022,0.99972,0.0236616,-0.000461235,0.999894,-0.0145767,0.000472506,0.999999,0.00161817,-0.000413442,0.999972,-0.00725088,-0.00170784,0.999964,-0.00840417,0.000740109,0.999788,0.0205621,0.00100334,0.999692,0.0248113,-0.000343883,0.99983,-0.0184616,-0.000332547,0.999638,-0.0268867,-0.000666918,0.999862,-0.0166115,-0.000662667,0.99753,-0.0701835,0.00302938,0.998347,-0.0574613,-0.000712185,-0.999869,-0.0145061,0.00716018,-0.988827,0.147869,-0.0188563,-0.999862,-0.0148272,-0.00750511,
1.4,0.860698,0.508681,0.0210405,0.838818,-0.544335,-0.00920184,0.877215,0.478211,0.0425257,0.948746,-0.316039,0.000623172,0.702834,-0.711236,0.012917,0.793579,0.608161,-0.0193055,0.863467,-0.50424,0.0129344,0.481574,0.876401,-0.00298257,0.455028,0.890468,-0.00395107,0.911873,0.410456,0.00375169,0.98375,0.176078,0.0350972,0.869559,-0.492573,0.0351991,0.886412,-0.462861,-0.00578165,0.734231,0.678851,0.00817154,0.430303,0.902679,-0.00298464,0.53384,0.845122,0.0279998,0.176898,0.984215,0.00520003,0.199809,0.979835,-3.87107e-05,0.477649,-0.878274,-0.0220684,0.324934,0.94571,0.00706687,0.304671,-0.952454,0.00273858,0.188364,0.982097,-0.00213106,0.126546,0.991948,-0.00503595,0.268434,0.963253,-0.00926315,0.179275,0.983768,0.00775829,0.195234,0.980745,0.00485561,0.0856325,0.996322,-0.00296923,0.991804,0.127736,-0.00293506,0.998784,-0.0492902,0.000563194,0.998407,-0.0561819,-0.00512458,0.968822,0.247752,-0.00155704,0.999163,0.0406694,0.00429453,0.999603,0.0274263,0.00641,0.999705,0.0242092,-0.00173616,0.999996,-0.00271778,0.000419749,0.999111,0.0420214,-0.00328685,0.998374,-0.056995,0.0007326,0.999998,-0.000375056,-0.00202914,0.999635,0.0269467,0.00189852,0.999853,-0.0170542,0.00159258,0.999997,-0.00240834,0.000554307,0.999596,-0.0283719,0.00165282,0.999938,-0.0110917,-0.000512681,0.999661,0.0259327,-0.00225729,0.9997,0.0244876,-8.62455e-05,0.999821,-0.0188954,0.000131704,0.999797,-0.020068,-0.00169986,0.999933,-0.011406,-0.00179956,0.997476,-0.0709213,-0.00328867,0.998423,-0.0561411,-0.000772325,-0.99864,0.0472498,-0.022028,-0.991562,0.129323,0.00891619,-0.996859,0.0748754,-0.0258007,
1.5,0.868068,0.496369,-0.00869093,0.921537,-0.388195,-0.00855854,0.962967,0.269597,0.00339756,0.975161,-0.221219,-0.0110854,0.757554,-0.652271,-0.0255878,0.952586,0.302935,0.0284686,0.848874,-0.527185,-0.038595,0.516077,0.856512,0.00719412,0.490456,0.871438,0.00693386,0.950663,0.309717,0.0177431,0.840786,-0.531528,0.102751,0.918702,-0.393172,-0.0374515,0.872015,-0.489464,-0.00385814,0.810101,0.58627,0.00482344,0.445668,0.895194,0.00289851,0.552604,0.83338,-0.0103319,0.173832,0.984771,0.00298256,0.217619,0.976031,0.00213181,0.364795,-0.931088,-0.000298903,0.278102,0.960548,-0.00274081,0.374509,-0.927168,0.0101315,0.222479,0.974933,-0.00287747,0.128862,0.991631,-0.00790349,0.31585,0.948809,0.000864149,0.190355,0.981715,0.00118268,0.199511,0.979895,0.000808838,0.0907291,0.995871,0.00298196,0.990898,0.134612,-4.04672e-05,0.9992,-0.0399948,-0.000149984,0.998118,-0.0612653,0.00269224,0.961467,0.274891,-0.0039698,0.998236,0.0593453,-0.00191286,0.998762,0.0497105,0.0018397,0.999731,0.023193,-0.000163654,0.999994,-0.00331818,-0.000180662,0.999397,0.0347164,0.000384202,0.998448,-0.0556776,-0.00155498,0.999999,-2.36724e-05,0.00118496,0.999554,0.029834,0.00101514,0.999857,-0.0169024,9.04994e-05,0.999999,-0.00107683,0.000260691,0.999883,-0.015263,0.000230407,0.999899,-0.0141714,0.00066138,0.999765,0.021558,0.00220275,0.999716,0.0238267,6.95018e-05,0.99991,-0.0133991,-0.00111681,0.999967,0.0052735,-0.0061264,0.999932,-0.0116379,0.000293524,0.997925,-0.0643813,0.00025697,0.998193,-0.0600845,8.44406e-05,-0.994124,0.107516,-0.01255,-0.996353,0.0838073,0.0160408,-0.992978,0.118168,-0.00558049,
1.6,0.907932,0.418469,0.0233184,0.905182,-0.425014,-0.0029077,0.957966,0.286873,-0.00229717,0.97908,-0.203439,0.00378056,0.814028,-0.580819,0.00285956,0.980576,0.196129,0.00209885,0.942881,-0.333095,0.00491397,0.538542,0.842541,0.00979985,0.508684,0.860909,0.00877756,0.997997,0.0524324,0.0353856,0.922081,-0.379583,-0.0753867,0.942395,-0.334002,0.018291,0.91726,-0.398156,-0.010306,0.828041,0.560659,0.00314634,0.463156,0.886277,-0.000678285,0.592277,0.80572,-0.00490191,0.177072,0.984195,-0.00225013,0.215213,0.976567,0.000464578,0.486611,-0.873601,0.00560485,0.388522,0.921324,-0.0145958,0.350698,-0.936448,-0.00869195,0.202212,0.979307,0.00826338,0.135736,0.990711,0.00816283,0.338792,0.940854,-0.00376164,0.213811,0.976873,-0.0017703,0.202829,0.979213,0.0013277,0.0815525,0.996668,0.00161749,0.987714,0.156237,-0.0032346,0.999144,-0.0413285,0.00163639,0.998754,-0.0498944,0.001134,0.952825,0.303515,-0.00163827,0.997984,0.0634601,-0.000628044,0.999339,0.036254,-0.00251604,0.999713,0.0239755,9.58699e-05,0.999981,-0.00618512,-0.000172289,0.998648,0.0519079,0.00273271,0.9982,-0.0599787,-0.000206077,0.999962,0.00865084,0.00118573,0.999501,0.0315697,0.00133778,0.99981,-0.0194712,-7.06859e-05,0.999999,-0.00132296,-0.000147379,0.999895,-0.014485,-0.000184142,0.999933,-0.011456,0.00138904,0.99982,0.0189827,-0.00077646,0.999727,0.0233842,3.17967e-05,0.999992,-0.00368703,-0.0017264,0.99999,-0.00245234,0.00381349,0.999949,-0.00998217,-0.00129941,0.997825,-0.0659128,0.000696488,0.998177,-0.0603586,-0.000374922,-0.994871,0.100964,0.00616229,-0.998497,0.054232,0.00789768,-0.995917,0.0896025,0.0109911,
1.7,0.970399,0.24123,0.0115426,0.94477,-0.327649,-0.00745785,0.977302,0.211057,0.0183326,0.982486,-0.186161,-0.00807356,0.835907,-0.548693,-0.0139991,0.977748,0.209751,-0.00352014,0.90678,-0.421556,-0.00643789,0.581722,0.813385,0.00222263,0.541439,0.840736,0.00249548,0.918096,-0.394656,0.0366941,0.970321,-0.238881,0.0375849,0.931168,-0.36416,-0.0177094,0.954367,-0.298492,-0.00932533,0.843533,0.537053,-0.0051565,0.462738,0.886491,0.00272307,0.57986,0.814635,0.0115179,0.183956,0.982934,-0.00113357,0.220314,0.975426,-0.00260349,0.400383,-0.916173,-0.0179037,0.341714,0.939789,0.00523953,0.349269,-0.937006,0.00554171,0.204055,0.978956,-0.00259991,0.126857,0.991913,0.00392669,0.310506,0.950542,0.00744054,0.189232,0.98193,0.00222338,0.216919,0.976183,-0.0035988,0.0861485,0.99628,-0.00194211,0.983076,0.18319,-0.00171133,0.998947,-0.0458851,-0.000665917,0.997935,-0.0641965,-0.00202549,0.942349,0.334611,-0.00366812,0.997161,0.0752468,-0.00292702,0.999117,0.0420067,-0.00105341,0.999635,0.0270211,0.000595444,0.999978,-0.00655551,0.00053731,0.998652,0.0518432,-0.00251647,0.998382,-0.0568569,-1.12867e-05,0.999928,0.01199,-0.000969335,0.999533,0.0305599,8.26903e-05,0.999688,-0.0249894,-0.000199133,1,-4.94423e-05,2.51102e-05,0.999922,-0.0124793,-0.000153374,0.999979,-0.00639302,0.00128134,0.999803,0.0198237,0.000756544,0.999738,0.0229104,-8.66643e-05,0.999919,0.0125801,-0.00196655,0.999985,-0.00488198,-0.00250459,0.999992,-0.00396876,-0.000503853,0.997896,-0.0648334,-0.000802082,0.998167,-0.0605221,0.000312683,-0.997559,0.0693164,0.00848151,-0.998421,0.0561233,-0.00222575,-0.99833,0.0573969,0.00648058,
1.8,0.987057,0.160236,0.00653311,0.96753,-0.252643,-0.00764219,0.999852,0.0105079,0.0136508,0.988494,-0.151245,0.00205235,0.898651,-0.438615,-0.00659342,0.988334,0.151294,0.0175036,0.96366,-0.267012,-0.00796862,0.624698,0.780866,0.00130738,0.585843,0.810422,0.00188922,0.963514,-0.264432,-0.0414357,0.861733,-0.50673,-0.0253128,0.97157,-0.236734,0.00283593,0.965712,-0.259602,-0.00271985,0.845385,0.533738,0.0211493,0.478326,0.878182,0.000126191,0.577663,0.816263,-0.00444479,0.186717,0.982414,-2.19719e-05,0.220174,0.975458,0.00246643,0.42995,-0.902763,0.0127349,0.371267,0.928522,-0.00281663,0.367257,-0.930118,-0.00197795,0.218446,0.975847,0.00188372,0.112004,0.993705,0.00246626,0.337254,0.94141,-0.00270489,0.218234,0.97589,-0.00362256,0.228105,0.973636,-0.00106221,0.0876765,0.996149,0.000900857,0.97702,0.213111,-0.00392428,0.999024,-0.0441667,0.000218503,0.997747,-0.0670482,0.00236593,0.929254,0.36943,-0.0029094,0.99551,0.0946521,-0.00118107,0.999433,0.0335732,-0.00244877,0.99962,0.0275604,-7.19951e-05,0.999975,-0.00708607,6.40105e-05,0.998904,0.0468098,0.00036099,0.99836,-0.0572248,0.00153139,0.999974,0.00702694,-0.00156371,0.999542,0.0302672,-0.000336659,0.999646,-0.0266222,7.58446e-05,0.999999,0.00110184,-1.29481e-05,0.999935,-0.0113774,-0.000897916,0.999988,-0.00479584,0.000477908,0.999896,0.0143984,-0.000168132,0.999752,0.0222791,-0.00010635,0.999974,0.00699997,0.0019093,0.999975,0.00679739,0.0020106,0.999999,-0.00146087,-0.00037606,0.998407,-0.0564138,-0.000465068,0.99809,-0.0617753,-0.000228093,-0.998167,0.0605193,0.000260627,-0.997679,0.0678671,-0.00549395,-0.998222,0.0595254,-0.00305518,
1.9,0.995983,0.0891724,0.00808014,0.978045,-0.208389,-0.0012778,0.999916,-0.0103489,-0.00781254,0.989149,-0.146845,-0.00446225,0.911103,-0.412154,-0.00449003,0.999997,-0.00120869,0.00189121,0.964696,-0.263343,-0.00353778,0.655568,0.755101,0.00729972,0.628222,0.778004,0.00676954,0.998612,0.0493388,-0.0184168,0.984754,-0.173744,-0.00855167,0.957745,-0.287574,-0.00507839,0.977561,-0.210588,-0.00516923,0.971008,0.236902,0.0319602,0.48324,0.875488,0.00017241,0.604321,0.796741,-4.8345e-05,0.183325,0.983051,0.00141533,0.24888,0.968534,4.44648e-05,0.447918,-0.894066,-0.00388436,0.367206,0.930118,0.00632348,0.347465,-0.937692,-0.00105901,0.20449,0.978868,0.00142234,0.126394,0.991978,-0.00222952,0.326582,0.945169,0.000764857,0.205159,0.978722,0.00365289,0.224638,0.974442,0.000812221,0.098929,0.995094,0.000611971,0.966383,0.257077,-0.00394989,0.998634,-0.0522456,4.05632e-05,0.997992,-0.0633434,6.88165e-07,0.913578,0.406641,-0.00424585,0.993161,0.11673,-0.00238218,0.999206,0.0397742,0.00235915,0.999613,0.0278115,-0.000706787,0.99995,-0.0100432,0.000244384,0.99825,0.0591337,0.000144047,0.997641,-0.0686543,4.93596e-05,0.999935,0.0113637,0.000740438,0.99961,0.0279378,-0.000545502,0.999617,-0.0276883,0.00016705,0.999997,0.0025483,-5.76514e-05,0.999985,-0.00548933,0.000164625,0.999985,-0.00555562,1.30982e-05,0.999872,0.0159763,0.000348946,0.999767,0.0215721,-4.86385e-05,0.999999,-0.00149543,0.000662275,0.999968,-0.00796726,0.000558602,1,0.000600642,-0.000499892,0.998423,-0.056135,0.00084318,0.99809,-0.0617811,0.000138227,-0.997311,0.0731753,-0.00410114,-0.997015,0.0771685,-0.0025363,-0.997171,0.0750387,-0.00430874,
2,0.999882,0.014659,0.0045854,0.977052,-0.213,0.000179287,0.998371,0.0570447,0.000804302,0.992337,-0.12355,0.00131981,0.942955,-0.332773,-0.0099323,0.997322,0.0730116,-0.00419957,0.980864,-0.194692,0.00062704,0.693288,0.720637,0.00581143,0.669966,0.742358,0.00714873,0.993926,0.110023,-0.00248247,0.947299,-0.32,0.0150125,0.980825,-0.194881,-0.00175709,0.984381,-0.176038,-0.00226557,0.980144,-0.190534,0.0549049,0.489314,0.872106,0.00154238,0.586208,0.810156,0.00251549,0.182607,0.983186,0.000162788,0.247959,0.96876,-0.00448105,0.425569,-0.904925,0.00132071,0.358311,0.933602,0.00113088,0.362219,-0.932089,0.0028978,0.214213,0.976785,-0.00178679,0.128354,0.991723,-0.00326332,0.342217,0.939621,-0.000561018,0.208789,0.977961,-0.000483017,0.227705,0.97373,0.000269625,0.0983299,0.995154,-0.000353594,0.953585,0.301078,-0.00524997,0.998613,-0.0526444,-0.000117031,0.996866,-0.0791092,-0.000379657,0.895961,0.444116,-0.00370539,0.987738,0.156069,-0.00400084,0.998735,0.0502766,-0.000217143,0.999661,0.0260446,-0.000196424,0.999941,-0.0108691,0.000348342,0.998415,0.0562795,-0.000994252,0.997402,-0.0720292,-0.000275847,0.999867,0.0162832,0.000527986,0.999647,0.026563,-0.000349997,0.999575,-0.0291407,0.000169294,0.999999,0.00146139,-1.84349e-06,0.999949,-0.0100689,0.000316813,0.999983,-0.00584484,6.20095e-05,0.999935,0.0114438,0.000119779,0.999784,0.0207754,-1.93613e-05,1,0.000294504,-0.000351864,0.999999,-0.000979781,-0.00106246,0.999994,0.00336975,-0.000348272,0.9982,-0.0599752,8.67468e-05,0.998028,-0.0627704,-0.000136716,-0.996566,0.0827836,-0.00170677,-0.997353,0.0727001,0.000991703,-0.997008,0.0772965,-0.000107451,
2.1,0.999904,0.0135826,-0.00270386,0.986532,-0.163471,-0.0057079,0.99997,-0.00564617,0.00537182,0.993289,-0.115615,-0.00319558,0.960642,-0.27778,-0.00243214,0.999623,0.0267404,0.0062153,0.977666,-0.210071,-0.00621289,0.75686,0.653548,0.0062186,0.730101,0.683323,0.00472783,0.972078,0.234067,-0.0166551,0.976892,-0.212664,-0.0213346,0.974594,-0.223971,-0.00190813,0.987688,-0.156431,-0.000869672,0.861564,-0.507003,-0.0255852,0.49327,0.869876,1.92417e-05,0.595688,0.803214,-0.00144708,0.18339,0.98304,-8.77178e-05,0.193991,0.980999,0.00305009,0.446336,-0.894863,0.0022603,0.365652,0.930751,-0.00122341,0.358999,-0.933334,-0.00251979,0.212661,0.977125,0.00103805,0.133702,0.991022,-0.000391938,0.337075,0.941478,0.000914536,0.211116,0.977461,-0.000746929,0.226131,0.974096,0.00111352,0.0766923,0.997054,-0.00117679,0.932713,0.360576,-0.00558218,0.998431,-0.0559838,0.000979982,0.996884,-0.0788541,0.00182598,0.874966,0.484167,-0.00423831,0.979021,0.203679,-0.00564689,0.998935,0.0461138,-0.00133247,0.999593,0.0285256,0.000158647,0.999889,-0.0148876,0.00015418,0.997904,0.0647175,0.000405565,0.997173,-0.0751232,0.00154499,0.999856,0.0169447,-0.000888172,0.999644,0.0266981,-2.71372e-05,0.999581,-0.0289326,5.61368e-05,0.999996,0.00276308,6.30644e-05,0.999972,-0.00741591,-0.000333918,0.999984,-0.00563509,0.000221895,0.999938,0.0111276,0.000104969,0.999813,0.0193185,-2.53491e-05,0.999997,-0.00199605,0.00136996,0.999985,-0.00534978,0.00130726,0.999995,0.00328479,8.94124e-05,0.998364,-0.0571827,-0.00022124,0.998018,-0.0629312,0.000180781,-0.996778,0.0801958,0.00137635,-0.997893,0.0648539,0.00194296,-0.99767,0.068194,0.00198718,
2.2,0.999681,0.0251855,0.00190828,0.987469,-0.157804,0.00170452,0.999976,0.00518082,-0.00463301,0.994231,-0.107263,0.000455374,0.968446,-0.249167,-0.00530418,0.999824,0.0186644,-0.00204563,0.989294,-0.145926,0.00158179,0.761216,0.648489,0.00349932,0.74206,0.670322,0.00391363,0.995146,0.0917843,0.0355001,0.985318,-0.170376,0.0109945,0.985854,-0.167602,-0.0008911,0.989112,-0.147158,-0.00137757,0.984283,-0.175789,-0.0168876,0.495244,0.868754,0.000209212,0.597569,0.801817,0.000378202,0.184777,0.98278,-0.000391004,0.251226,0.967919,-0.0042761,0.436136,-0.89987,-0.00435249,0.37009,0.928996,0.000110632,0.354674,-0.93499,0.000718316,0.211165,0.97745,-0.00122733,0.133332,0.991071,0.000179419,0.342147,0.939646,0.000792599,0.214062,0.97682,0.000664626,0.225342,0.97428,-0.000165025,0.108997,0.99404,-0.00182791,0.911835,0.410525,-0.00505483,0.998264,-0.0588919,5.10852e-05,0.996271,-0.0862786,-0.000391203,0.851773,0.523896,-0.00402693,0.962765,0.270232,-0.00760127,0.998653,0.0518749,0.000663686,0.999593,0.0285369,-6.73007e-05,0.999877,-0.0157048,0.00036401,0.997665,0.0682798,-0.00141765,0.996129,-0.0879038,-0.000742277,0.999892,0.0146668,0.00056349,0.999627,0.0272919,0.000124954,0.999568,-0.0293983,-7.36482e-05,0.999995,0.00316517,2.75764e-05,0.99997,-0.00770345,0.000154917,0.999986,-0.00531196,0.000115467,0.999961,0.00883147,2.78357e-05,0.999818,0.0190523,-3.28152e-05,0.999998,0.000860609,-0.00172613,0.999975,-0.00699914,-0.000651509,0.999996,0.00270903,-0.000131801,0.998325,-0.0578476,0.000373361,0.998004,-0.063155,-3.62594e-05,-0.99722,0.074499,0.0014063,-0.998126,0.0611856,0.000631183,-0.998213,0.059749,0.000659195,
