Time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,Magnet_21_x,Magnet_21_y,Magnet_21_z,Magnet_22_x,Magnet_22_y,Magnet_22_z,Magnet_23_x,Magnet_23_y,Magnet_23_z,Magnet_24_x,Magnet_24_y,Magnet_24_z,Magnet_28_x,Magnet_28_y,Magnet_28_z,Magnet_29_x,Magnet_29_y,Magnet_29_z,Magnet_30_x,Magnet_30_y,Magnet_30_z,Magnet_31_x,Magnet_31_y,Magnet_31_z,Magnet_32_x,Magnet_32_y,Magnet_32_z,out_x,out_y,out_z,
22.8462,-0.0148171,-0.99989,5.30488e-05,0.195293,-0.980745,-0.000177712,-0.0180752,0.999837,-3.60275e-05,0.952792,-0.303536,-0.00735916,0.994674,-0.103058,-0.00150308,0.916731,0.399484,0.00417929,0.98917,0.146771,0.00127735,0.290491,0.956878,-8.04544e-05,0.198359,-0.980129,0.000231148,0.370652,0.928771,-0.000896289,0.961517,-0.274702,0.00485966,0.998296,0.0583381,-0.00161431,1,-0.000761885,9.48798e-05,
22.8563,-0.0148378,-0.99989,5.21021e-05,0.19543,-0.980718,-0.000175618,-0.0180953,0.999836,-3.5546e-05,0.955144,-0.296051,-0.00734358,0.994844,-0.101406,-0.00147079,0.91854,0.395306,0.00415638,0.989377,0.145367,0.00125173,0.29034,0.956924,-8.57139e-05,0.198131,-0.980175,0.000237579,0.370017,0.929025,-0.000923223,0.960009,-0.279923,0.00497295,0.998192,0.0600874,-0.00168015,1,-0.000858836,0.000105103,
22.8664,-0.0148575,-0.99989,5.10984e-05,0.195566,-0.980691,-0.000173532,-0.0181149,0.999836,-3.50564e-05,0.957432,-0.288566,-0.00731949,0.995008,-0.0997888,-0.00143908,0.920321,0.391141,0.00413246,0.989578,0.143989,0.00122696,0.290185,0.956971,-9.07691e-05,0.197897,-0.980223,0.000244004,0.36936,0.929286,-0.00095043,0.95844,-0.28525,0.00508557,0.99808,0.0619067,-0.00174856,1,-0.000965239,0.000116184,
22.8765,-0.0148761,-0.999889,5.00461e-05,0.195699,-0.980664,-0.000171438,-0.018134,0.999836,-3.45674e-05,0.959654,-0.28109,-0.00728616,0.995165,-0.098205,-0.00140782,0.922074,0.386992,0.00410752,0.989774,0.142638,0.00120298,0.290026,0.957019,-9.5607e-05,0.197656,-0.980271,0.000250387,0.368682,0.929555,-0.000977833,0.956806,-0.290681,0.00519713,0.997961,0.0637989,-0.00181962,0.999999,-0.00108193,0.000128183,
22.8866,-0.0148935,-0.999889,4.89503e-05,0.195832,-0.980638,-0.000169324,-0.0181527,0.999835,-3.40856e-05,0.961807,-0.273634,-0.00724287,0.995317,-0.0966546,-0.00137694,0.923798,0.382858,0.00408156,0.989964,0.141311,0.00117976,0.289864,0.957068,-0.000100226,0.197409,-0.980321,0.000256702,0.367981,0.929833,-0.00100535,0.955107,-0.296213,0.00530724,0.997833,0.0657668,-0.00189338,0.999999,-0.00120982,0.000141166,
22.8967,-0.0149099,-0.999889,4.78116e-05,0.195962,-0.980612,-0.000167185,-0.0181709,0.999835,-3.36133e-05,0.963889,-0.266209,-0.0071889,0.995463,-0.0951374,-0.00134631,0.925494,0.378741,0.00405458,0.99015,0.140009,0.00115725,0.289699,0.957118,-0.000104634,0.197156,-0.980372,0.000262934,0.367258,0.930118,-0.00103291,0.953342,-0.301844,0.00541548,0.997696,0.0678134,-0.00196993,0.999999,-0.00134987,0.000155201,
22.9068,-0.0149252,-0.999889,4.6626e-05,0.19609,-0.980586,-0.000165018,-0.0181888,0.999835,-3.31484e-05,0.965897,-0.258827,-0.00712355,0.995604,-0.0936533,-0.00131586,0.92716,0.374643,0.00402661,0.99033,0.138731,0.00113544,0.289531,0.957169,-0.000108842,0.196896,-0.980424,0.000269082,0.366513,0.930412,-0.00106043,0.951509,-0.30757,0.00552141,0.997549,0.0699417,-0.00204931,0.999999,-0.00150312,0.000170366,
22.9169,-0.0149395,-0.999888,4.53867e-05,0.196217,-0.980561,-0.000162822,-0.0182062,0.999834,-3.26854e-05,0.967832,-0.251501,-0.00704616,0.995739,-0.0922022,-0.00128549,0.928798,0.370565,0.00399765,0.990505,0.137474,0.0011143,0.28936,0.95722,-0.000112863,0.19663,-0.980478,0.000275148,0.365746,0.930714,-0.00108783,0.949608,-0.313389,0.00562462,0.997391,0.0721549,-0.0021316,0.999999,-0.00167069,0.000186742,
22.927,-0.0149527,-0.999888,4.40864e-05,0.196341,-0.980536,-0.0001606,-0.0182233,0.999834,-3.22175e-05,0.969689,-0.244244,-0.00695614,0.99587,-0.0907844,-0.00125515,0.930407,0.366507,0.00396773,0.990675,0.13624,0.00109384,0.289186,0.957273,-0.000116702,0.196359,-0.980532,0.000281137,0.364956,0.931024,-0.00111502,0.947638,-0.319295,0.00572466,0.997222,0.0744561,-0.00221685,0.999998,-0.00185377,0.000204418,
22.9371,-0.0149648,-0.999888,4.27206e-05,0.196464,-0.980511,-0.000158353,-0.0182399,0.999834,-3.17389e-05,0.971468,-0.237071,-0.00685294,0.995995,-0.0893998,-0.00122477,0.931987,0.362471,0.00393686,0.990841,0.135027,0.00107407,0.28901,0.957326,-0.000120359,0.196081,-0.980588,0.000287047,0.364144,0.931342,-0.00114192,0.945598,-0.325284,0.00582115,0.99704,0.0768486,-0.00230513,0.999998,-0.00205367,0.000223488,
22.9472,-0.0149758,-0.999888,4.1289e-05,0.196584,-0.980487,-0.000156082,-0.0182561,0.999833,-3.12466e-05,0.973168,-0.229996,-0.00673616,0.996115,-0.0880489,-0.00119431,0.933537,0.358459,0.00390508,0.991003,0.133834,0.00105499,0.288832,0.95738,-0.000123823,0.195797,-0.980644,0.000292864,0.363309,0.931668,-0.00116844,0.943488,-0.331353,0.00591368,0.996845,0.0793357,-0.00239651,0.999997,-0.00227176,0.000244055,
22.9573,-0.0149858,-0.999888,3.97966e-05,0.196702,-0.980463,-0.000153783,-0.0182719,0.999833,-3.07414e-05,0.974788,-0.223035,-0.00660549,0.996231,-0.0867317,-0.00116375,0.935059,0.354471,0.00387243,0.991161,0.132661,0.00103661,0.288653,0.957434,-0.000127078,0.195508,-0.980702,0.000298564,0.362453,0.932001,-0.00119449,0.941309,-0.337494,0.00600191,0.996636,0.0819207,-0.00249106,0.999997,-0.00250955,0.000266225,
22.9674,-0.0149947,-0.999888,3.82527e-05,0.196818,-0.98044,-0.000151455,-0.0182872,0.999833,-3.02276e-05,0.976327,-0.216203,-0.00646081,0.996342,-0.0854487,-0.00113309,0.936552,0.350508,0.00383894,0.991315,0.131506,0.00101893,0.288471,0.957489,-0.0001301,0.195212,-0.980761,0.00030411,0.361575,0.932342,-0.00121998,0.939059,-0.343703,0.00608552,0.996411,0.0846072,-0.00258883,0.999996,-0.00276863,0.000290113,
22.9775,-0.0150026,-0.999887,3.66695e-05,0.196931,-0.980417,-0.000149092,-0.0183022,0.999833,-2.97114e-05,0.977785,-0.209516,-0.00630215,0.996448,-0.0842001,-0.00110232,0.938015,0.346572,0.00380464,0.991465,0.13037,0.00100196,0.288288,0.957544,-0.000132866,0.194912,-0.980821,0.000309459,0.360676,0.93269,-0.00124481,0.936739,-0.349974,0.00616425,0.99617,0.0873987,-0.00268991,0.999995,-0.00305074,0.000315836,
22.9876,-0.0150095,-0.999887,3.50595e-05,0.197042,-0.980395,-0.000146693,-0.0183167,0.999832,-2.91989e-05,0.979162,-0.20299,-0.00612978,0.99655,-0.0829862,-0.00107148,0.93945,0.342664,0.00376959,0.991612,0.12925,0.000985655,0.288105,0.957599,-0.000135352,0.194606,-0.980882,0.000314566,0.359756,0.933046,-0.00126889,0.93435,-0.356301,0.00623792,0.995911,0.0902987,-0.00279438,0.999994,-0.0033577,0.00034352,
22.9977,-0.0150154,-0.999887,3.34338e-05,0.19715,-0.980373,-0.000144257,-0.0183307,0.999832,-2.8695e-05,0.980458,-0.196639,-0.00594419,0.996648,-0.0818071,-0.00104058,0.940857,0.338784,0.00373381,0.991755,0.128146,0.000970002,0.28792,0.957654,-0.000137541,0.194295,-0.980943,0.000319391,0.358816,0.933408,-0.00129211,0.931893,-0.362677,0.00630637,0.995633,0.0933109,-0.00290233,0.999993,-0.0036915,0.000373293,
23.0078,-0.0150205,-0.999887,3.18008e-05,0.197256,-0.980352,-0.000141785,-0.0183444,0.999832,-2.82012e-05,0.981674,-0.190479,-0.00574613,0.996741,-0.0806631,-0.00100969,0.942235,0.334933,0.00369734,0.991895,0.127058,0.000954958,0.287736,0.95771,-0.000139422,0.193979,-0.981006,0.000323906,0.357855,0.933776,-0.00131439,0.929369,-0.369097,0.00636956,0.995334,0.0964392,-0.00301386,0.999992,-0.00405422,0.000405289,
23.0179,-0.0150247,-0.999887,3.01665e-05,0.197359,-0.980331,-0.000139281,-0.0183577,0.999831,-2.7716e-05,0.982813,-0.184523,-0.00553665,0.99683,-0.0795543,-0.000978848,0.943584,0.331113,0.00366021,0.992032,0.125985,0.000940471,0.287551,0.957765,-0.000140996,0.193659,-0.981069,0.000328094,0.356876,0.934151,-0.00133566,0.926778,-0.375555,0.0064275,0.995014,0.0996873,-0.0031291,0.99999,-0.0044481,0.000439649,
23.028,-0.0150282,-0.999887,2.85352e-05,0.197459,-0.980311,-0.000136751,-0.0183706,0.999831,-2.72358e-05,0.983874,-0.178783,-0.00531706,0.996915,-0.0784808,-0.000948127,0.944905,0.327325,0.00362247,0.992166,0.124925,0.000926486,0.287366,0.957821,-0.000142271,0.193334,-0.981133,0.000331956,0.355879,0.934531,-0.00135587,0.924122,-0.382043,0.00648028,0.99467,0.103059,-0.00324818,0.999988,-0.00487553,0.000476516,
23.0381,-0.015031,-0.999887,2.69112e-05,0.197557,-0.980291,-0.000134204,-0.0183832,0.999831,-2.67559e-05,0.984861,-0.173271,-0.00508899,0.996996,-0.0774424,-0.000917601,0.946198,0.323568,0.00358412,0.992297,0.12388,0.000912944,0.287182,0.957876,-0.000143266,0.193006,-0.981197,0.000335505,0.354864,0.934917,-0.001375,0.921402,-0.388557,0.00652807,0.994301,0.106559,-0.00337125,0.999986,-0.00533901,0.000516045,
23.0482,-0.0150331,-0.999887,2.53007e-05,0.197651,-0.980272,-0.000131647,-0.0183954,0.999831,-2.62723e-05,0.985776,-0.167995,-0.00485432,0.997074,-0.076439,-0.000887354,0.947463,0.319844,0.0035452,0.992425,0.122847,0.000899786,0.286999,0.957931,-0.000144008,0.192675,-0.981263,0.000338768,0.353832,0.935308,-0.00139306,0.918619,-0.39509,0.00657111,0.993904,0.110191,-0.00349848,0.999983,-0.00584123,0.000558394,
23.0583,-0.0150347,-0.999887,2.37129e-05,0.197743,-0.980254,-0.000129088,-0.0184072,0.999831,-2.5783e-05,0.986621,-0.162963,-0.00461523,0.997148,-0.0754704,-0.000857485,0.948701,0.316155,0.00350574,0.992551,0.121828,0.000886959,0.286817,0.957985,-0.00014453,0.19234,-0.981328,0.000341783,0.352784,0.935704,-0.0014101,0.915775,-0.401638,0.0066097,0.993479,0.11396,-0.00363007,0.999979,-0.00638503,0.000603733,
23.0684,-0.0150357,-0.999887,2.21598e-05,0.197832,-0.980236,-0.000126537,-0.0184186,0.99983,-2.52886e-05,0.987401,-0.158178,-0.00437412,0.997218,-0.0745361,-0.000828104,0.949912,0.312499,0.00346574,0.992674,0.12082,0.000874412,0.286636,0.95804,-0.000144869,0.192002,-0.981394,0.000344592,0.351721,0.936104,-0.0014262,0.912871,-0.408195,0.00664422,0.993022,0.117869,-0.00376622,0.999975,-0.00697341,0.000652243,
23.0785,-0.0150362,-0.999887,2.06561e-05,0.197918,-0.980219,-0.000124002,-0.0184297,0.99983,-2.47918e-05,0.988118,-0.153642,-0.00413357,0.997285,-0.0736355,-0.000799335,0.951095,0.30888,0.00342523,0.992795,0.119825,0.000862103,0.286456,0.958093,-0.000145066,0.191662,-0.981461,0.000347246,0.350643,0.936508,-0.00144147,0.909908,-0.414756,0.00667507,0.992532,0.121925,-0.00390716,0.999971,-0.00760956,0.000704118,
23.0886,-0.0150363,-0.999887,1.92174e-05,0.198001,-0.980202,-0.000121495,-0.0184404,0.99983,-2.42969e-05,0.988776,-0.149355,-0.0038963,0.997349,-0.072768,-0.000771316,0.952252,0.305296,0.00338423,0.992913,0.118842,0.000849994,0.286278,0.958147,-0.00014516,0.191319,-0.981528,0.000349797,0.349551,0.936916,-0.00145605,0.906888,-0.421319,0.00670271,0.992005,0.126131,-0.00405314,0.999965,-0.00829689,0.000759568,
23.0987,-0.015036,-0.999887,1.78583e-05,0.198082,-0.980185,-0.000119027,-0.0184507,0.99983,-2.3808e-05,0.989379,-0.145312,-0.00366507,0.997409,-0.0719325,-0.000744198,0.953382,0.301749,0.00334276,0.993029,0.117871,0.000838051,0.286102,0.958199,-0.000145194,0.190973,-0.981595,0.000352305,0.348446,0.937328,-0.00147009,0.903811,-0.427879,0.0067276,0.99144,0.130493,-0.00420441,0.999959,-0.00903898,0.00081882,
23.1088,-0.0150354,-0.999887,1.65912e-05,0.198159,-0.98017,-0.000116615,-0.0184607,0.99983,-2.33278e-05,0.989931,-0.141506,-0.00344262,0.997467,-0.0711279,-0.000718142,0.954485,0.29824,0.00330085,0.993142,0.116911,0.000826247,0.285926,0.958252,-0.000145205,0.190624,-0.981663,0.000354829,0.347327,0.937743,-0.00148374,0.900679,-0.434432,0.00675022,0.990834,0.135017,-0.00436124,0.999951,-0.00983968,0.000882122,
23.1189,-0.0150346,-0.999887,1.54248e-05,0.198234,-0.980155,-0.000114271,-0.0184704,0.999829,-2.28575e-05,0.990437,-0.137926,-0.00323157,0.997522,-0.070353,-0.000693311,0.955563,0.294769,0.00325852,0.993253,0.115963,0.000814556,0.285753,0.958303,-0.000145234,0.190273,-0.981731,0.000357433,0.346195,0.938162,-0.00149714,0.897493,-0.440977,0.00677105,0.990183,0.139707,-0.00452389,0.999942,-0.0107031,0.000949742,
23.129,-0.0150336,-0.999887,1.43643e-05,0.198307,-0.98014,-0.000112013,-0.0184797,0.999829,-2.23958e-05,0.990901,-0.134561,-0.00303431,0.997574,-0.0696061,-0.000669866,0.956615,0.291337,0.0032158,0.993362,0.115027,0.000802954,0.28558,0.958355,-0.000145318,0.18992,-0.9818,0.00036018,0.345049,0.938583,-0.00151044,0.894252,-0.447512,0.00679054,0.989483,0.14457,-0.00469263,0.999932,-0.0116335,0.00102198,
23.1391,-0.0150324,-0.999887,1.34115e-05,0.198377,-0.980126,-0.000109855,-0.0184887,0.999829,-2.19402e-05,0.991326,-0.131394,-0.00285292,0.997624,-0.0688855,-0.000647956,0.957642,0.287944,0.00317272,0.993469,0.114103,0.00079142,0.285409,0.958406,-0.000145491,0.189563,-0.981868,0.00036313,0.343891,0.939008,-0.00152377,0.890958,-0.454034,0.00680908,0.988733,0.149612,-0.00486769,0.99992,-0.0126357,0.00109914,
23.1492,-0.0150312,-0.999887,1.25662e-05,0.198445,-0.980112,-0.000107808,-0.0184974,0.999829,-2.14875e-05,0.991718,-0.128408,-0.00268905,0.997672,-0.0681893,-0.000627705,0.958644,0.284591,0.00312932,0.993573,0.11319,0.000779933,0.285238,0.958457,-0.000145786,0.189204,-0.981938,0.000366338,0.342719,0.939437,-0.00153724,0.887611,-0.460543,0.00682705,0.987927,0.154838,-0.0050493,0.999905,-0.0137147,0.0011816,
23.1593,-0.0150298,-0.999887,1.18264e-05,0.19851,-0.980099,-0.000105881,-0.0185058,0.999829,-2.1035e-05,0.99208,-0.125584,-0.00254386,0.997718,-0.0675153,-0.000609206,0.959621,0.28128,0.00308563,0.993675,0.112289,0.000768481,0.285068,0.958507,-0.000146234,0.188841,-0.982008,0.000369849,0.341534,0.939868,-0.00155093,0.884211,-0.467037,0.00684475,0.987062,0.160256,-0.00523764,0.999889,-0.0148757,0.00126972,
23.1694,-0.0150284,-0.999887,1.11899e-05,0.198574,-0.980086,-0.000104077,-0.0185139,0.999829,-2.05818e-05,0.992416,-0.122901,-0.00241796,0.997762,-0.0668616,-0.000592506,0.960574,0.278009,0.00304169,0.993775,0.111401,0.000757051,0.284898,0.958558,-0.000146857,0.188475,-0.982078,0.000373698,0.340334,0.940303,-0.00156492,0.880759,-0.473515,0.00686242,0.986133,0.165871,-0.00543282,0.999869,-0.0161247,0.00136391,
23.1795,-0.0150269,-0.999887,1.06537e-05,0.198636,-0.980073,-0.000102395,-0.0185216,0.999828,-2.01283e-05,0.99273,-0.120341,-0.00231131,0.997804,-0.0662258,-0.000577605,0.961503,0.27478,0.00299754,0.993873,0.110524,0.000745641,0.284729,0.958608,-0.000147671,0.188104,-0.982149,0.000377906,0.339121,0.940742,-0.00157926,0.877254,-0.479978,0.00688021,0.985135,0.171689,-0.00563491,0.999846,-0.0174677,0.00146463,
23.1896,-0.0150254,-0.999887,1.02136e-05,0.198697,-0.980061,-0.000100831,-0.0185291,0.999828,-1.96767e-05,0.993025,-0.117881,-0.00222324,0.997845,-0.0656058,-0.000564442,0.962408,0.271593,0.00295322,0.993969,0.10966,0.000734254,0.284559,0.958659,-0.000148685,0.18773,-0.982221,0.00038248,0.337892,0.941183,-0.001594,0.873696,-0.486424,0.00689824,0.984064,0.177717,-0.00584387,0.99982,-0.0189114,0.00157235,
23.1997,-0.0150238,-0.999887,9.864e-06,0.198756,-0.980049,-9.93748e-05,-0.0185363,0.999828,-1.923e-05,0.993305,-0.115504,-0.00215247,0.997885,-0.0649995,-0.000552903,0.96329,0.268448,0.00290879,0.994063,0.108808,0.000722904,0.284388,0.958709,-0.000149896,0.187351,-0.982293,0.000387414,0.336649,0.941629,-0.00160915,0.870085,-0.492854,0.00691654,0.982915,0.183961,-0.00605957,0.999789,-0.020463,0.00168757,
23.2098,-0.0150222,-0.999887,9.59625e-06,0.198813,-0.980037,-9.80164e-05,-0.0185432,0.999828,-1.87911e-05,0.993571,-0.113192,-0.0020971,0.997924,-0.0644051,-0.000542818,0.964149,0.265346,0.00286429,0.994154,0.107968,0.000711612,0.284217,0.95876,-0.000151294,0.186967,-0.982366,0.000392688,0.33539,0.942078,-0.00162472,0.866421,-0.499266,0.0069351,0.981681,0.190426,-0.00628176,0.999753,-0.0221302,0.00181084,
23.2199,-0.0150206,-0.999887,9.39854e-06,0.19887,-0.980026,-9.67426e-05,-0.0185499,0.999828,-1.83622e-05,0.993826,-0.110929,-0.00205472,0.997961,-0.0638209,-0.000533967,0.964986,0.262287,0.00281978,0.994244,0.107141,0.000700403,0.284044,0.958811,-0.00015286,0.186577,-0.98244,0.000398273,0.334115,0.942531,-0.0016407,0.862704,-0.505661,0.00695384,0.980358,0.197118,-0.00651002,0.999712,-0.0239212,0.00194272,
23.23,-0.015019,-0.999887,9.25576e-06,0.198926,-0.980015,-9.55397e-05,-0.0185562,0.999828,-1.79439e-05,0.994072,-0.108703,-0.00202249,0.997998,-0.0632456,-0.000526097,0.965801,0.259271,0.00277532,0.994331,0.106327,0.000689313,0.28387,0.958863,-0.000154567,0.186183,-0.982515,0.00040413,0.332824,0.942988,-0.00165707,0.858935,-0.512038,0.00697268,0.978939,0.204041,-0.00674381,0.999664,-0.0258449,0.00208382,
23.2401,-0.0150174,-0.999887,9.15013e-06,0.19898,-0.980004,-9.43926e-05,-0.0185624,0.999828,-1.75357e-05,0.99431,-0.106506,-0.00199728,0.998034,-0.0626782,-0.000518929,0.966594,0.256298,0.00273097,0.994416,0.105524,0.000678377,0.283695,0.958915,-0.000156387,0.185782,-0.982591,0.000410213,0.331516,0.943448,-0.00167377,0.855112,-0.518396,0.0069915,0.977418,0.211199,-0.00698238,0.999608,-0.0279107,0.00223473,
23.2502,-0.0150158,-0.999887,9.06254e-06,0.199034,-0.979993,-9.32861e-05,-0.0185682,0.999828,-1.71357e-05,0.994541,-0.104331,-0.00197584,0.998069,-0.0621179,-0.000512178,0.967366,0.253369,0.00268681,0.9945,0.104734,0.000667632,0.283518,0.958967,-0.000158286,0.185376,-0.982668,0.000416472,0.330191,0.943913,-0.00169077,0.851236,-0.524736,0.00701014,0.975789,0.218593,-0.00722479,0.999543,-0.0301288,0.00239611,
23.2603,-0.0150142,-0.999887,8.97421e-06,0.199087,-0.979982,-9.22042e-05,-0.0185739,0.999827,-1.67422e-05,0.994764,-0.102176,-0.00195493,0.998103,-0.0615646,-0.000505567,0.968118,0.250483,0.0026429,0.994582,0.103957,0.000657114,0.283339,0.95902,-0.000160232,0.184964,-0.982745,0.000422853,0.328848,0.944381,-0.00170801,0.847308,-0.531055,0.00702848,0.974046,0.226227,-0.00746992,0.999468,-0.03251,0.0025686,
23.2704,-0.0150125,-0.999887,8.86834e-06,0.199138,-0.979971,-9.11306e-05,-0.0185793,0.999827,-1.63536e-05,0.994981,-0.100043,-0.0019315,0.998137,-0.0610182,-0.000498843,0.968849,0.247639,0.00259933,0.994661,0.10319,0.000646852,0.283158,0.959073,-0.000162194,0.184545,-0.982824,0.0004293,0.327488,0.944854,-0.00172542,0.843327,-0.537354,0.00704637,0.972182,0.234098,-0.00771641,0.999381,-0.0350657,0.00275286,
23.2805,-0.0150109,-0.999887,8.73159e-06,0.199189,-0.979961,-9.00495e-05,-0.0185845,0.999827,-1.59694e-05,0.995191,-0.0979366,-0.00190288,0.998169,-0.060479,-0.000491794,0.96956,0.244839,0.00255618,0.994739,0.102436,0.000636872,0.282975,0.959127,-0.000164143,0.18412,-0.982904,0.00043576,0.326111,0.94533,-0.00174295,0.839295,-0.543631,0.00706363,0.970192,0.242207,-0.0079627,0.999281,-0.0378082,0.00294954,
23.2906,-0.0150093,-0.999887,8.55492e-06,0.199239,-0.979951,-8.89464e-05,-0.0185894,0.999827,-1.55903e-05,0.995393,-0.095863,-0.00186691,0.998201,-0.0599477,-0.000484256,0.970253,0.242081,0.00251351,0.994816,0.101692,0.000627193,0.282791,0.959182,-0.000166052,0.18369,-0.982984,0.000442183,0.324715,0.94581,-0.00176055,0.83521,-0.549886,0.00708011,0.96807,0.250547,-0.00820702,0.999164,-0.0407502,0.00315928,
23.3007,-0.0150076,-0.999887,8.33388e-06,0.199289,-0.979941,-8.78091e-05,-0.0185942,0.999827,-1.5218e-05,0.995586,-0.0938317,-0.00182206,0.998233,-0.0594248,-0.000476123,0.970926,0.239365,0.0024714,0.99489,0.100959,0.000617826,0.282605,0.959236,-0.000167898,0.183253,-0.983066,0.000448523,0.323301,0.946294,-0.00177815,0.831074,-0.556116,0.00709562,0.96581,0.259115,-0.00844741,0.99903,-0.0439053,0.00338274,
23.3108,-0.0150059,-0.999887,8.06833e-06,0.199337,-0.979931,-8.66293e-05,-0.0185987,0.999827,-1.48547e-05,0.995771,-0.0918531,-0.00176754,0.998263,-0.0589113,-0.000467351,0.971582,0.236691,0.00242991,0.994963,0.100236,0.000608774,0.282417,0.959292,-0.000169663,0.182809,-0.983148,0.000454745,0.32187,0.946782,-0.00179573,0.826887,-0.562322,0.00710994,0.963407,0.267901,-0.00868173,0.998875,-0.0472878,0.00362053,
23.3209,-0.0150042,-0.999887,7.76177e-06,0.199384,-0.979922,-8.54037e-05,-0.0186031,0.999827,-1.45023e-05,0.995946,-0.089938,-0.00170333,0.998293,-0.058408,-0.000457956,0.97222,0.234058,0.00238908,0.995035,0.0995233,0.000600033,0.282229,0.959347,-0.00017133,0.18236,-0.983232,0.000460822,0.32042,0.947274,-0.00181324,0.822651,-0.568502,0.00712281,0.960859,0.276895,-0.00890773,0.998696,-0.0509123,0.00387324,
23.331,-0.0150024,-0.999887,7.42046e-06,0.199429,-0.979912,-8.41344e-05,-0.0186072,0.999827,-1.41622e-05,0.996111,-0.0880968,-0.0016302,0.998321,-0.0579157,-0.000448013,0.97284,0.231466,0.00234895,0.995105,0.0988197,0.000591591,0.282039,0.959403,-0.000172893,0.181906,-0.983316,0.000466738,0.318953,0.947769,-0.00183065,0.818365,-0.574654,0.00713391,0.958161,0.286084,-0.00912306,0.998489,-0.0547945,0.00414144,
23.3411,-0.0150007,-0.999887,7.05273e-06,0.199474,-0.979903,-8.2829e-05,-0.0186112,0.999827,-1.38346e-05,0.996265,-0.0863387,-0.00154963,0.998349,-0.057435,-0.000437645,0.973444,0.228913,0.00230952,0.995174,0.0981252,0.000583428,0.281848,0.959459,-0.00017435,0.181445,-0.983401,0.000472485,0.317467,0.948267,-0.0018479,0.814031,-0.580777,0.00714289,0.955312,0.295452,-0.00932535,0.998251,-0.0589502,0.00442564,
23.3512,-0.0149989,-0.999888,6.66826e-06,0.199517,-0.979894,-8.15006e-05,-0.018615,0.999827,-1.35186e-05,0.996408,-0.0846708,-0.00146375,0.998376,-0.0569664,-0.000427017,0.974032,0.2264,0.0022708,0.995241,0.0974394,0.000575521,0.281656,0.959516,-0.000175707,0.180979,-0.983487,0.000478064,0.315964,0.948769,-0.00186493,0.809651,-0.586868,0.00714931,0.952311,0.304982,-0.00951231,0.997977,-0.063396,0.00472632,
23.3613,-0.0149972,-0.999888,6.27778e-06,0.199558,-0.979886,-8.0166e-05,-0.0186186,0.999827,-1.32124e-05,0.99654,-0.0830977,-0.00137516,0.998402,-0.0565101,-0.000416322,0.974604,0.223925,0.00223276,0.995307,0.096762,0.000567839,0.281463,0.959572,-0.000176977,0.180507,-0.983574,0.000483478,0.314444,0.949274,-0.00188164,0.805226,-0.592925,0.0071527,0.949157,0.314653,-0.00968177,0.997662,-0.0681487,0.00504393,
23.3714,-0.0149955,-0.999888,5.89267e-06,0.199599,-0.979878,-7.88442e-05,-0.0186221,0.999827,-1.29139e-05,0.996663,-0.0816209,-0.00128678,0.998427,-0.0560662,-0.000405766,0.975161,0.221488,0.00219538,0.995372,0.0960927,0.000560345,0.28127,0.959629,-0.00017818,0.180031,-0.983661,0.000488728,0.312907,0.949782,-0.00189792,0.800757,-0.598947,0.00715255,0.945854,0.324443,-0.00983182,0.997301,-0.0732258,0.00537883,
23.3815,-0.0149939,-0.999888,5.52475e-06,0.199638,-0.97987,-7.75552e-05,-0.0186254,0.999827,-1.26214e-05,0.996775,-0.0802385,-0.00120162,0.998451,-0.0556343,-0.000395559,0.975702,0.219089,0.0021586,0.995436,0.0954314,0.000553001,0.281076,0.959686,-0.000179338,0.179549,-0.983749,0.000493814,0.311353,0.950293,-0.00191361,0.796248,-0.604928,0.00714834,0.942404,0.334328,-0.00996092,0.996886,-0.0786448,0.00573138,
